Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7312;Kaiserslautern;insg.;120;98;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;98;22;0;0;0;120;98;22
Gewaltkriminalität;7312;Kaiserslautern;voll.;441;318;123;3;1;2;14;9;5;17;10;7;49;34;15;75;60;15;279;201;78;21;13;8;300;214;86
Gewaltkriminalität;7312;Kaiserslautern;vers.;165;128;37;0;0;0;2;1;1;2;1;1;12;12;0;19;17;2;112;87;25;20;11;9;132;98;34
Gewaltkriminalität;7312;Kaiserslautern;insg.;606;446;160;3;1;2;16;10;6;19;11;8;61;46;15;94;77;17;391;288;103;41;24;17;432;312;120
Mord Totschlag und Tötung auf Verlangen;7312;Kaiserslautern;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0
Mord Totschlag und Tötung auf Verlangen;7312;Kaiserslautern;vers.;4;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;1;0;1;3;2;1
Mord Totschlag und Tötung auf Verlangen;7312;Kaiserslautern;insg.;6;5;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;3;0;2;1;1;5;4;1
Straftaten insgesamt;7313;Landau in der Pfalz;voll.;1012;614;398;3;2;1;41;22;19;44;24;20;81;51;30;91;53;38;741;448;293;55;38;17;796;486;310
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7313;Landau in der Pfalz;insg.;32;25;7;0;0;0;1;1;0;1;1;0;3;3;0;3;1;2;23;19;4;2;1;1;25;20;5
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7313;Landau in der Pfalz;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;7313;Landau in der Pfalz;vers.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;0;0;2;1;1
Handtaschenraub;7313;Landau in der Pfalz;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7313;Landau in der Pfalz;voll.;13;12;1;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;9;8;1;0;0;0;9;8;1
Raubüberfälle in Wohnungen;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;7313;Landau in der Pfalz;insg.;171;132;39;0;0;0;6;6;0;6;6;0;15;15;0;18;11;7;128;96;32;4;4;0;132;100;32
Vorsätzliche einfache Körperverletzung § 223 StGB;7313;Landau in der Pfalz;voll.;364;237;127;2;1;1;10;8;2;12;9;3;35;24;11;33;20;13;267;169;98;17;15;2;284;184;100
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7313;Landau in der Pfalz;insg.;39;26;13;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;37;25;12;0;0;0;37;25;12
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7313;Landau in der Pfalz;voll.;24;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;5;0;0;0;24;19;5
Gewaltkriminalität;7313;Landau in der Pfalz;vers.;34;22;12;0;0;0;1;1;0;1;1;0;2;2;0;2;0;2;26;17;9;3;2;1;29;19;10
Mord Totschlag und Tötung auf Verlangen;7313;Landau in der Pfalz;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Handtaschenraub;7313;Landau in der Pfalz;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7313;Landau in der Pfalz;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7313;Landau in der Pfalz;voll.;13;12;1;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;9;8;1;0;0;0;9;8;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7313;Landau in der Pfalz;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7313;Landau in der Pfalz;insg.;15;14;1;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;11;10;1;0;0;0;11;10;1
Raubüberfälle in Wohnungen;7313;Landau in der Pfalz;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Raubüberfälle in Wohnungen;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;7313;Landau in der Pfalz;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7313;Landau in der Pfalz;voll.;145;115;30;0;0;0;5;5;0;5;5;0;13;13;0;17;11;6;108;84;24;2;2;0;110;86;24
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7313;Landau in der Pfalz;vers.;26;17;9;0;0;0;1;1;0;1;1;0;2;2;0;1;0;1;20;12;8;2;2;0;22;14;8
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7313;Landau in der Pfalz;insg.;171;132;39;0;0;0;6;6;0;6;6;0;15;15;0;18;11;7;128;96;32;4;4;0;132;100;32
Vorsätzliche einfache Körperverletzung § 223 StGB;7313;Landau in der Pfalz;voll.;364;237;127;2;1;1;10;8;2;12;9;3;35;24;11;33;20;13;267;169;98;17;15;2;284;184;100
Vorsätzliche einfache Körperverletzung § 223 StGB;7313;Landau in der Pfalz;vers.;26;13;13;0;0;0;1;1;0;1;1;0;1;0;1;2;1;1;18;9;9;4;2;2;22;11;11
Vorsätzliche einfache Körperverletzung § 223 StGB;7313;Landau in der Pfalz;insg.;390;250;140;2;1;1;11;9;2;13;10;3;36;24;12;35;21;14;285;178;107;21;17;4;306;195;111
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7313;Landau in der Pfalz;voll.;63;45;18;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;61;44;17;0;0;0;61;44;17
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7313;Landau in der Pfalz;insg.;63;45;18;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;61;44;17;0;0;0;61;44;17
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7313;Landau in der Pfalz;voll.;39;26;13;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;37;25;12;0;0;0;37;25;12
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7313;Landau in der Pfalz;insg.;39;26;13;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;37;25;12;0;0;0;37;25;12
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7313;Landau in der Pfalz;voll.;24;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;5;0;0;0;24;19;5
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7313;Landau in der Pfalz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7313;Landau in der Pfalz;insg.;24;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;5;0;0;0;24;19;5
Gewaltkriminalität;7313;Landau in der Pfalz;voll.;175;137;38;0;0;0;6;6;0;6;6;0;18;16;2;19;12;7;129;100;29;3;3;0;132;103;29
Gewaltkriminalität;7313;Landau in der Pfalz;vers.;34;22;12;0;0;0;1;1;0;1;1;0;2;2;0;2;0;2;26;17;9;3;2;1;29;19;10
Gewaltkriminalität;7313;Landau in der Pfalz;insg.;209;159;50;0;0;0;7;7;0;7;7;0;20;18;2;21;12;9;155;117;38;6;5;1;161;122;39
Mord Totschlag und Tötung auf Verlangen;7313;Landau in der Pfalz;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;7313;Landau in der Pfalz;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Mord Totschlag und Tötung auf Verlangen;7313;Landau in der Pfalz;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Straftaten insgesamt;7314;Ludwigshafen am Rhein;voll.;3589;2026;1563;26;16;10;352;212;140;378;228;150;364;224;140;243;143;100;2366;1308;1058;238;123;115;2604;1431;1173
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7314;Ludwigshafen am Rhein;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7314;Ludwigshafen am Rhein;insg.;188;152;36;0;0;0;44;35;9;44;35;9;42;42;0;13;11;2;79;59;20;10;5;5;89;64;25
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7314;Ludwigshafen am Rhein;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;7314;Ludwigshafen am Rhein;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;7314;Ludwigshafen am Rhein;insg.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;3;0;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7314;Ludwigshafen am Rhein;voll.;92;83;9;0;0;0;30;25;5;30;25;5;27;27;0;7;6;1;25;23;2;3;2;1;28;25;3
Raubüberfälle in Wohnungen;7314;Ludwigshafen am Rhein;vers.;6;4;2;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;4;2;2;0;0;0;4;2;2
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;7314;Ludwigshafen am Rhein;insg.;764;527;237;5;3;2;72;47;25;77;50;27;118;78;40;69;55;14;467;326;141;33;18;15;500;344;156
Vorsätzliche einfache Körperverletzung § 223 StGB;7314;Ludwigshafen am Rhein;voll.;1248;664;584;4;3;1;128;86;42;132;89;43;125;82;43;86;50;36;825;393;432;80;50;30;905;443;462
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7314;Ludwigshafen am Rhein;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7314;Ludwigshafen am Rhein;insg.;101;91;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;91;10;0;0;0;101;91;10
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7314;Ludwigshafen am Rhein;voll.;74;53;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;53;21;0;0;0;74;53;21
Gewaltkriminalität;7314;Ludwigshafen am Rhein;vers.;124;78;46;1;0;1;10;7;3;11;7;4;17;13;4;9;7;2;75;46;29;12;5;7;87;51;36
Mord Totschlag und Tötung auf Verlangen;7314;Ludwigshafen am Rhein;insg.;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;2;1;1;5;3;2
Handtaschenraub;7314;Ludwigshafen am Rhein;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2
Handtaschenraub;7314;Ludwigshafen am Rhein;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;7314;Ludwigshafen am Rhein;insg.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;3;0;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7314;Ludwigshafen am Rhein;voll.;92;83;9;0;0;0;30;25;5;30;25;5;27;27;0;7;6;1;25;23;2;3;2;1;28;25;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7314;Ludwigshafen am Rhein;vers.;30;23;7;0;0;0;8;5;3;8;5;3;8;8;0;1;1;0;12;9;3;1;0;1;13;9;4
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7314;Ludwigshafen am Rhein;insg.;122;106;16;0;0;0;38;30;8;38;30;8;35;35;0;8;7;1;37;32;5;4;2;2;41;34;7
Raubüberfälle in Wohnungen;7314;Ludwigshafen am Rhein;voll.;3;2;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Raubüberfälle in Wohnungen;7314;Ludwigshafen am Rhein;vers.;6;4;2;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;4;2;2;0;0;0;4;2;2
Raubüberfälle in Wohnungen;7314;Ludwigshafen am Rhein;insg.;9;6;3;0;0;0;2;2;0;2;2;0;0;0;0;1;1;0;6;3;3;0;0;0;6;3;3
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7314;Ludwigshafen am Rhein;voll.;693;486;207;4;3;1;71;46;25;75;49;26;109;73;36;66;53;13;418;297;121;25;14;11;443;311;132
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7314;Ludwigshafen am Rhein;vers.;71;41;30;1;0;1;1;1;0;2;1;1;9;5;4;3;2;1;49;29;20;8;4;4;57;33;24
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7314;Ludwigshafen am Rhein;insg.;764;527;237;5;3;2;72;47;25;77;50;27;118;78;40;69;55;14;467;326;141;33;18;15;500;344;156
Vorsätzliche einfache Körperverletzung § 223 StGB;7314;Ludwigshafen am Rhein;voll.;1248;664;584;4;3;1;128;86;42;132;89;43;125;82;43;86;50;36;825;393;432;80;50;30;905;443;462
Vorsätzliche einfache Körperverletzung § 223 StGB;7314;Ludwigshafen am Rhein;vers.;144;92;52;4;2;2;8;6;2;12;8;4;7;4;3;6;3;3;106;70;36;13;7;6;119;77;42
Vorsätzliche einfache Körperverletzung § 223 StGB;7314;Ludwigshafen am Rhein;insg.;1392;756;636;8;5;3;136;92;44;144;97;47;132;86;46;92;53;39;931;463;468;93;57;36;1024;520;504
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7314;Ludwigshafen am Rhein;voll.;175;144;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;144;31;0;0;0;175;144;31
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7314;Ludwigshafen am Rhein;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7314;Ludwigshafen am Rhein;insg.;175;144;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;144;31;0;0;0;175;144;31
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7314;Ludwigshafen am Rhein;voll.;101;91;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;91;10;0;0;0;101;91;10
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7314;Ludwigshafen am Rhein;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7314;Ludwigshafen am Rhein;insg.;101;91;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;91;10;0;0;0;101;91;10
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7314;Ludwigshafen am Rhein;voll.;74;53;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;53;21;0;0;0;74;53;21
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7314;Ludwigshafen am Rhein;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7314;Ludwigshafen am Rhein;insg.;74;53;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;53;21;0;0;0;74;53;21
Gewaltkriminalität;7314;Ludwigshafen am Rhein;voll.;870;606;264;4;3;1;107;75;32;111;78;33;149;107;42;79;60;19;497;342;155;34;19;15;531;361;170
Gewaltkriminalität;7314;Ludwigshafen am Rhein;vers.;124;78;46;1;0;1;10;7;3;11;7;4;17;13;4;9;7;2;75;46;29;12;5;7;87;51;36
Gewaltkriminalität;7314;Ludwigshafen am Rhein;insg.;994;684;310;5;3;2;117;82;35;122;85;37;166;120;46;88;67;21;572;388;184;46;24;22;618;412;206
Mord Totschlag und Tötung auf Verlangen;7314;Ludwigshafen am Rhein;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Mord Totschlag und Tötung auf Verlangen;7314;Ludwigshafen am Rhein;vers.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;1;1;3;2;1
Mord Totschlag und Tötung auf Verlangen;7314;Ludwigshafen am Rhein;insg.;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;2;1;1;5;3;2
Straftaten insgesamt;7315;Mainz;voll.;2915;181;1105;20;9;11;116;68;48;136;77;59;228;128;100;238;144;94;2117;134;777;196;121;75;2313;1461;852
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;7315;Mainz;vers.;5;0;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;4;0;4;0;0;0;4;0;4
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;7315;Mainz;insg.;143;113;30;0;0;0;7;7;0;7;7;0;27;27;0;18;17;1;76;55;21;15;7;8;91;62;29
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;7315;Mainz;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;7315;Mainz;vers.;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;4;2;2
Handtaschenraub;7315;Mainz;insg.;3;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;2;0;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7315;Mainz;voll.;64;57;7;0;0;0;4;4;0;4;4;0;21;21;0;12;12;0;23;19;4;4;1;3;27;20;7
Raubüberfälle in Wohnungen;7315;Mainz;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;7315;Mainz;insg.;624;434;190;6;3;3;35;20;15;41;23;18;57;39;18;54;40;14;449;318;131;23;14;9;472;332;140
Vorsätzliche einfache Körperverletzung § 223 StGB;7315;Mainz;voll.;1062;659;403;8;3;5;37;26;11;45;29;16;85;48;37;106;66;40;759;474;285;67;42;25;826;516;310
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7315;Mainz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;7315;Mainz;insg.;165;140;25;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;161;136;25;0;0;0;161;136;25
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;7315;Mainz;voll.;99;80;19;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;91;73;18;0;0;0;91;73;18
Gewaltkriminalität;7315;Mainz;vers.;106;66;40;1;0;1;4;3;1;5;3;2;7;5;2;10;10;0;78;44;34;6;4;2;84;48;36
Mord Totschlag und Tötung auf Verlangen;7315;Mainz;insg.;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;0;0;0;8;7;1
Handtaschenraub;7315;Mainz;voll.;2;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1
Handtaschenraub;7315;Mainz;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;7315;Mainz;insg.;3;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;2;0;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7315;Mainz;voll.;64;57;7;0;0;0;4;4;0;4;4;0;21;21;0;12;12;0;23;19;4;4;1;3;27;20;7
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7315;Mainz;vers.;21;20;1;0;0;0;2;2;0;2;2;0;4;4;0;4;4;0;10;9;1;1;1;0;11;10;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;7315;Mainz;insg.;85;77;8;0;0;0;6;6;0;6;6;0;25;25;0;16;16;0;33;28;5;5;2;3;38;30;8
Raubüberfälle in Wohnungen;7315;Mainz;voll.;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;4;3;1;7;6;1
Raubüberfälle in Wohnungen;7315;Mainz;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
Raubüberfälle in Wohnungen;7315;Mainz;insg.;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;5;4;1;8;7;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7315;Mainz;voll.;558;399;159;5;3;2;33;19;14;38;22;16;55;38;17;48;34;14;398;293;105;19;12;7;417;305;112
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7315;Mainz;vers.;66;35;31;1;0;1;2;1;1;3;1;2;2;1;1;6;6;0;51;25;26;4;2;2;55;27;28
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;7315;Mainz;insg.;624;434;190;6;3;3;35;20;15;41;23;18;57;39;18;54;40;14;449;318;131;23;14;9;472;332;140
Vorsätzliche einfache Körperverletzung § 223 StGB;7315;Mainz;voll.;1062;659;403;8;3;5;37;26;11;45;29;16;85;48;37;106;66;40;759;474;285;67;42;25;826;516;310
Vorsätzliche einfache Körperverletzung § 223 StGB;7315;Mainz;vers.;82;60;22;1;1;0;1;0;1;2;1;1;6;4;2;8;5;3;64;48;16;2;2;0;66;50;16
Vorsätzliche einfache Körperverletzung § 223 StGB;7315;Mainz;insg.;1144;719;425;9;4;5;38;26;12;47;30;17;91;52;39;114;71;43;823;522;301;69;44;25;892;566;326
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7315;Mainz;voll.;264;220;44;0;0;0;0;0;0;0;0;0;0;0;0;12;11;1;252;209;43;0;0;0;252;209;43
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;7315;Mainz;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
